route_id,seq,node_id,lon,lat
3446699979__25620743__cand_08_stochastic,14,297880635,-8.623045,41.1558109
3446699979__25620743__cand_08_stochastic,15,5494270838,-8.622562,41.1558156
3446699979__25620743__cand_08_stochastic,16,475064050,-8.6214273,41.1559859
3446699979__25620743__cand_08_stochastic,17,475064052,-8.6211566,41.1557625
3446699979__25620743__cand_08_stochastic,18,137982073,-8.6208838,41.1555625
3446699979__25620743__cand_08_stochastic,19,1419645378,-8.6195651,41.1553223
3446699979__25620743__cand_08_stochastic,20,137982795,-8.6190982,41.1552397
3446699979__25620743__cand_08_stochastic,21,25632284,-8.6189007,41.1552018
3446699979__25620743__cand_08_stochastic,22,13707013170,-8.6168292,41.1548178
3446699979__25620743__cand_08_stochastic,23,13707013172,-8.6153672,41.1545658
3446699979__25620743__cand_08_stochastic,24,2749809980,-8.6139931,41.1543125
3446699979__25620743__cand_08_stochastic,25,25632285,-8.6133161,41.1541883
3446699979__25620743__cand_08_stochastic,26,25632293,-8.6132636,41.1537385
3446699979__25620743__cand_08_stochastic,27,25620653,-8.6120602,41.1536345
3446699979__25620743__cand_08_stochastic,28,25620570,-8.6120066,41.1529962
3446699979__25620743__cand_08_stochastic,29,1106006327,-8.6120989,41.1502687
3446699979__25620743__cand_08_stochastic,30,25620759,-8.6121386,41.1488008
3446699979__25620743__cand_08_stochastic,31,12241567151,-8.6112234,41.1494158
3446699979__25620743__cand_08_stochastic,32,286969224,-8.6112107,41.1492871
3446699979__25620743__cand_08_stochastic,33,25620743,-8.6112856,41.147888
3446699979__25620743__cand_09_stochastic,0,3446699979,-8.6285704,41.1570793
3446699979__25620743__cand_09_stochastic,1,112675715,-8.6280311,41.1575793
3446699979__25620743__cand_09_stochastic,2,5494272213,-8.6262101,41.1573948
3446699979__25620743__cand_09_stochastic,3,1110673414,-8.6248951,41.1571731
3446699979__25620743__cand_09_stochastic,4,335561971,-8.6253677,41.1556127
3446699979__25620743__cand_09_stochastic,5,335560973,-8.6248862,41.1555341
3446699979__25620743__cand_09_stochastic,6,475055357,-8.6243988,41.1555402
3446699979__25620743__cand_09_stochastic,7,475054556,-8.6242901,41.1555452
3446699979__25620743__cand_09_stochastic,8,335560768,-8.6237625,41.1555921
3446699979__25620743__cand_09_stochastic,9,297880635,-8.623045,41.1558109
3446699979__25620743__cand_09_stochastic,10,5494270838,-8.622562,41.1558156
3446699979__25620743__cand_09_stochastic,11,475064050,-8.6214273,41.1559859
3446699979__25620743__cand_09_stochastic,12,475064052,-8.6211566,41.1557625
3446699979__25620743__cand_09_stochastic,13,137982073,-8.6208838,41.1555625
3446699979__25620743__cand_09_stochastic,14,1419645378,-8.6195651,41.1553223
3446699979__25620743__cand_09_stochastic,15,137982795,-8.6190982,41.1552397
3446699979__25620743__cand_09_stochastic,16,25632284,-8.6189007,41.1552018
3446699979__25620743__cand_09_stochastic,17,13707013170,-8.6168292,41.1548178
3446699979__25620743__cand_09_stochastic,18,13707013172,-8.6153672,41.1545658
3446699979__25620743__cand_09_stochastic,19,2749809980,-8.6139931,41.1543125
3446699979__25620743__cand_09_stochastic,20,25632285,-8.6133161,41.1541883
3446699979__25620743__cand_09_stochastic,21,25632293,-8.6132636,41.1537385
3446699979__25620743__cand_09_stochastic,22,25620653,-8.6120602,41.1536345
3446699979__25620743__cand_09_stochastic,23,25620570,-8.6120066,41.1529962
3446699979__25620743__cand_09_stochastic,24,25632376,-8.6101425,41.1518487
3446699979__25620743__cand_09_stochastic,25,1676280585,-8.6108859,41.1508229
3446699979__25620743__cand_09_stochastic,26,2893310955,-8.6108577,41.1505507
3446699979__25620743__cand_09_stochastic,27,12241567151,-8.6112234,41.1494158
3446699979__25620743__cand_09_stochastic,28,286969224,-8.6112107,41.1492871
3446699979__25620743__cand_09_stochastic,29,25620743,-8.6112856,41.147888
3446699979__25620743__cand_10_via,0,3446699979,-8.6285704,41.1570793
3446699979__25620743__cand_10_via,1,112675715,-8.6280311,41.1575793
3446699979__25620743__cand_10_via,2,90378716,-8.6279438,41.1578855
3446699979__25620743__cand_10_via,3,12106031777,-8.6279983,41.1583058
3446699979__25620743__cand_10_via,4,12106031784,-8.6279107,41.1584693
3446699979__25620743__cand_10_via,5,9545661709,-8.6267356,41.1589808
3446699979__25620743__cand_10_via,6,126604789,-8.6246818,41.1598676
3446699979__25620743__cand_10_via,7,1216789877,-8.6227619,41.1604042
3446699979__25620743__cand_10_via,8,2455291504,-8.6222135,41.1603856
3446699979__25620743__cand_10_via,9,4703906249,-8.6219231,41.1603359
3446699979__25620743__cand_10_via,10,473859815,-8.6217467,41.1603112
3446699979__25620743__cand_10_via,11,4612052763,-8.6213127,41.1602583
3446699979__25620743__cand_10_via,12,428217533,-8.6202883,41.1592441
3446699979__25620743__cand_10_via,13,129953505,-8.6193563,41.1562994
3446699979__25620743__cand_10_via,14,335561064,-8.619178,41.155516
3446699979__25620743__cand_10_via,15,137982795,-8.6190982,41.1552397
3446699979__25620743__cand_10_via,16,25632284,-8.6189007,41.1552018
3446699979__25620743__cand_10_via,17,13707013170,-8.6168292,41.1548178
3446699979__25620743__cand_10_via,18,13707013172,-8.6153672,41.1545658
3446699979__25620743__cand_10_via,19,2749809980,-8.6139931,41.1543125
3446699979__25620743__cand_10_via,20,25632285,-8.6133161,41.1541883
3446699979__25620743__cand_10_via,21,25632293,-8.6132636,41.1537385
3446699979__25620743__cand_10_via,22,25620653,-8.6120602,41.1536345
3446699979__25620743__cand_10_via,23,25620570,-8.6120066,41.1529962
3446699979__25620743__cand_10_via,24,25632376,-8.6101425,41.1518487
3446699979__25620743__cand_10_via,25,1676280585,-8.6108859,41.1508229
3446699979__25620743__cand_10_via,26,2893310955,-8.6108577,41.1505507
3446699979__25620743__cand_10_via,27,12241567151,-8.6112234,41.1494158
3446699979__25620743__cand_10_via,28,286969224,-8.6112107,41.1492871
3446699979__25620743__cand_10_via,29,25620743,-8.6112856,41.147888
3446699979__25620759__cand_01_fastest,0,3446699979,-8.6285704,41.1570793
3446699979__25620759__cand_01_fastest,1,9380255665,-8.6274386,41.1556322
3446699979__25620759__cand_01_fastest,2,6806119227,-8.627422,41.1556108
3446699979__25620759__cand_01_fastest,3,4737122477,-8.626986,41.1550406
3446699979__25620759__cand_01_fastest,4,128676154,-8.6269626,41.1549976
3446699979__25620759__cand_01_fastest,5,10838683816,-8.6269521,41.1549768
3446699979__25620759__cand_01_fastest,6,1252543227,-8.6258675,41.1553396
3446699979__25620759__cand_01_fastest,7,1252543236,-8.6256756,41.1554117
3446699979__25620759__cand_01_fastest,8,335561972,-8.625395,41.1555223
3446699979__25620759__cand_01_fastest,9,335561973,-8.6251675,41.1553246
3446699979__25620759__cand_01_fastest,10,335560973,-8.6248862,41.1555341
3446699979__25620759__cand_01_fastest,11,475055357,-8.6243988,41.1555402
3446699979__25620759__cand_01_fastest,12,475054556,-8.6242901,41.1555452
3446699979__25620759__cand_01_fastest,13,335560768,-8.6237625,41.1555921
3446699979__25620759__cand_01_fastest,14,297880635,-8.623045,41.1558109
3446699979__25620759__cand_01_fastest,15,5494270838,-8.622562,41.1558156
3446699979__25620759__cand_01_fastest,16,475064050,-8.6214273,41.1559859
3446699979__25620759__cand_01_fastest,17,475064052,-8.6211566,41.1557625
3446699979__25620759__cand_01_fastest,18,137982073,-8.6208838,41.1555625
3446699979__25620759__cand_01_fastest,19,1419645378,-8.6195651,41.1553223
3446699979__25620759__cand_01_fastest,20,137982795,-8.6190982,41.1552397
3446699979__25620759__cand_01_fastest,21,25632284,-8.6189007,41.1552018
3446699979__25620759__cand_01_fastest,22,13707013170,-8.6168292,41.1548178
3446699979__25620759__cand_01_fastest,23,13707013172,-8.6153672,41.1545658
3446699979__25620759__cand_01_fastest,24,2749809980,-8.6139931,41.1543125
3446699979__25620759__cand_01_fastest,25,25632285,-8.6133161,41.1541883
3446699979__25620759__cand_01_fastest,26,25632293,-8.6132636,41.1537385
3446699979__25620759__cand_01_fastest,27,25620653,-8.6120602,41.1536345
3446699979__25620759__cand_01_fastest,28,25620570,-8.6120066,41.1529962
3446699979__25620759__cand_01_fastest,29,1106006327,-8.6120989,41.1502687
3446699979__25620759__cand_01_fastest,30,25620759,-8.6121386,41.1488008
3446699979__25620759__cand_02_corridor,0,3446699979,-8.6285704,41.1570793
3446699979__25620759__cand_02_corridor,1,112675715,-8.6280311,41.1575793
3446699979__25620759__cand_02_corridor,2,5494272213,-8.6262101,41.1573948
3446699979__25620759__cand_02_corridor,3,1110673414,-8.6248951,41.1571731
3446699979__25620759__cand_02_corridor,4,335561971,-8.6253677,41.1556127
3446699979__25620759__cand_02_corridor,5,335560973,-8.6248862,41.1555341
3446699979__25620759__cand_02_corridor,6,475055357,-8.6243988,41.1555402
3446699979__25620759__cand_02_corridor,7,475054556,-8.6242901,41.1555452
3446699979__25620759__cand_02_corridor,8,335560768,-8.6237625,41.1555921
3446699979__25620759__cand_02_corridor,9,297880635,-8.623045,41.1558109
3446699979__25620759__cand_02_corridor,10,5494270838,-8.622562,41.1558156
3446699979__25620759__cand_02_corridor,11,475064050,-8.6214273,41.1559859
3446699979__25620759__cand_02_corridor,12,475064052,-8.6211566,41.1557625
3446699979__25620759__cand_02_corridor,13,137982073,-8.6208838,41.1555625
3446699979__25620759__cand_02_corridor,14,1419645378,-8.6195651,41.1553223
3446699979__25620759__cand_02_corridor,15,137982795,-8.6190982,41.1552397
3446699979__25620759__cand_02_corridor,16,25632284,-8.6189007,41.1552018
3446699979__25620759__cand_02_corridor,17,13707013170,-8.6168292,41.1548178
3446699979__25620759__cand_02_corridor,18,13707013172,-8.6153672,41.1545658
3446699979__25620759__cand_02_corridor,19,2749809980,-8.6139931,41.1543125
3446699979__25620759__cand_02_corridor,20,25632285,-8.6133161,41.1541883
3446699979__25620759__cand_02_corridor,21,25632293,-8.6132636,41.1537385
3446699979__25620759__cand_02_corridor,22,25620653,-8.6120602,41.1536345
3446699979__25620759__cand_02_corridor,23,25620570,-8.6120066,41.1529962
3446699979__25620759__cand_02_corridor,24,1106006327,-8.6120989,41.1502687
3446699979__25620759__cand_02_corridor,25,25620759,-8.6121386,41.1488008
3446699979__25620759__cand_03_corridor,0,3446699979,-8.6285704,41.1570793
3446699979__25620759__cand_03_corridor,1,112675715,-8.6280311,41.1575793
3446699979__25620759__cand_03_corridor,2,90378716,-8.6279438,41.1578855
3446699979__25620759__cand_03_corridor,3,12106031777,-8.6279983,41.1583058
3446699979__25620759__cand_03_corridor,4,12106031784,-8.6279107,41.1584693
3446699979__25620759__cand_03_corridor,5,9545661709,-8.6267356,41.1589808
3446699979__25620759__cand_03_corridor,6,126604789,-8.6246818,41.1598676
3446699979__25620759__cand_03_corridor,7,1216789877,-8.6227619,41.1604042
3446699979__25620759__cand_03_corridor,8,2455291504,-8.6222135,41.1603856
3446699979__25620759__cand_03_corridor,9,4703906249,-8.6219231,41.1603359
3446699979__25620759__cand_03_corridor,10,473859815,-8.6217467,41.1603112
3446699979__25620759__cand_03_corridor,11,4612052763,-8.6213127,41.1602583
3446699979__25620759__cand_03_corridor,12,428217533,-8.6202883,41.1592441
3446699979__25620759__cand_03_corridor,13,129953505,-8.6193563,41.1562994
3446699979__25620759__cand_03_corridor,14,335561064,-8.619178,41.155516
3446699979__25620759__cand_03_corridor,15,137982795,-8.6190982,41.1552397
3446699979__25620759__cand_03_corridor,16,25632284,-8.6189007,41.1552018
3446699979__25620759__cand_03_corridor,17,13707013170,-8.6168292,41.1548178
3446699979__25620759__cand_03_corridor,18,13707013172,-8.6153672,41.1545658
3446699979__25620759__cand_03_corridor,19,2749809980,-8.6139931,41.1543125
3446699979__25620759__cand_03_corridor,20,25632285,-8.6133161,41.1541883
3446699979__25620759__cand_03_corridor,21,25632293,-8.6132636,41.1537385
3446699979__25620759__cand_03_corridor,22,25620653,-8.6120602,41.1536345
3446699979__25620759__cand_03_corridor,23,25620570,-8.6120066,41.1529962
3446699979__25620759__cand_03_corridor,24,1106006327,-8.6120989,41.1502687
3446699979__25620759__cand_03_corridor,25,25620759,-8.6121386,41.1488008
3446699979__25620759__cand_04_corridor,0,3446699979,-8.6285704,41.1570793
3446699979__25620759__cand_04_corridor,1,9380255665,-8.6274386,41.1556322
3446699979__25620759__cand_04_corridor,2,6806119227,-8.627422,41.1556108
3446699979__25620759__cand_04_corridor,3,4737122477,-8.626986,41.1550406
3446699979__25620759__cand_04_corridor,4,128676154,-8.6269626,41.1549976
3446699979__25620759__cand_04_corridor,5,10838683816,-8.6269521,41.1549768
3446699979__25620759__cand_04_corridor,6,335560491,-8.6268237,41.1545861
3446699979__25620759__cand_04_corridor,7,335561263,-8.626827,41.1544518
3446699979__25620759__cand_04_corridor,8,10838683814,-8.6267768,41.1542771
3446699979__25620759__cand_04_corridor,9,1788786433,-8.6267103,41.154224
3446699979__25620759__cand_04_corridor,10,1110673556,-8.626206,41.1526457
3446699979__25620759__cand_04_corridor,11,128674452,-8.6261136,41.1523141
3446699979__25620759__cand_04_corridor,12,128677724,-8.6259533,41.1508542
3446699979__25620759__cand_04_corridor,13,427067727,-8.6254981,41.1488361
3446699979__25620759__cand_04_corridor,14,3391598673,-8.6254153,41.1486163
3446699979__25620759__cand_04_corridor,15,1788785597,-8.62441,41.1482961
3446699979__25620759__cand_04_corridor,16,5884295414,-8.6243734,41.1482832
3446699979__25620759__cand_04_corridor,17,128677717,-8.6241696,41.1482113
3446699979__25620759__cand_04_corridor,18,25632362,-8.6226639,41.1477705
3446699979__25620759__cand_04_corridor,19,1874214575,-8.6214666,41.147498
3446699979__25620759__cand_04_corridor,20,1684865542,-8.6206422,41.1473629
3446699979__25620759__cand_04_corridor,21,2250794621,-8.6204201,41.1472196
3446699979__25620759__cand_04_corridor,22,2641682868,-8.6204078,41.1471652
3446699979__25620759__cand_04_corridor,23,1684865535,-8.6201914,41.1460925
3446699979__25620759__cand_04_corridor,24,128679581,-8.6201824,41.1460307
3446699979__25620759__cand_04_corridor,25,2641682879,-8.6198677,41.1460795
3446699979__25620759__cand_04_corridor,26,2273292142,-8.6196388,41.1461097
3446699979__25620759__cand_04_corridor,27,2250794620,-8.6195521,41.1461212
3446699979__25620759__cand_04_corridor,28,128680158,-8.617693,41.1463677
3446699979__25620759__cand_04_corridor,29,129558556,-8.6173405,41.1449455
3446699979__25620759__cand_04_corridor,30,314549177,-8.6169171,41.1448273
3446699979__25620759__cand_04_corridor,31,2213447626,-8.616863,41.1448501
3446699979__25620759__cand_04_corridor,32,129557542,-8.6156311,41.1454459
3446699979__25620759__cand_04_corridor,33,2214758555,-8.615541,41.1454905
3446699979__25620759__cand_04_corridor,34,1684844412,-8.6151485,41.1471966
3446699979__25620759__cand_04_corridor,35,1684844453,-8.6145055,41.1478651
3446699979__25620759__cand_04_corridor,36,1386051842,-8.614397,41.1482599
3446699979__25620759__cand_04_corridor,37,1386051854,-8.613128,41.1482774
3446699979__25620759__cand_04_corridor,38,1386051845,-8.6129898,41.1482679
3446699979__25620759__cand_04_corridor,39,2246086926,-8.6123269,41.1481008
3446699979__25620759__cand_04_corridor,40,10916713063,-8.6121527,41.1482038
3446699979__25620759__cand_04_corridor,41,25620759,-8.6121386,41.1488008
3446699979__25620759__cand_05_penalty,0,3446699979,-8.6285704,41.1570793
3446699979__25620759__cand_05_penalty,1,112675715,-8.6280311,41.1575793
3446699979__25620759__cand_05_penalty,2,5494272213,-8.6262101,41.1573948
3446699979__25620759__cand_05_penalty,3,1110673414,-8.6248951,41.1571731
3446699979__25620759__cand_05_penalty,4,335561971,-8.6253677,41.1556127
3446699979__25620759__cand_05_penalty,5,335560973,-8.6248862,41.1555341
3446699979__25620759__cand_05_penalty,6,475055357,-8.6243988,41.1555402
3446699979__25620759__cand_05_penalty,7,475054556,-8.6242901,41.1555452
3446699979__25620759__cand_05_penalty,8,335560768,-8.6237625,41.1555921
3446699979__25620759__cand_05_penalty,9,297880635,-8.623045,41.1558109
3446699979__25620759__cand_05_penalty,10,5494270838,-8.622562,41.1558156
3446699979__25620759__cand_05_penalty,11,475064050,-8.6214273,41.1559859
3446699979__25620759__cand_05_penalty,12,475064052,-8.6211566,41.1557625
3446699979__25620759__cand_05_penalty,13,137982073,-8.6208838,41.1555625
3446699979__25620759__cand_05_penalty,14,1419645378,-8.6195651,41.1553223
3446699979__25620759__cand_05_penalty,15,137982795,-8.6190982,41.1552397
3446699979__25620759__cand_05_penalty,16,25632284,-8.6189007,41.1552018
3446699979__25620759__cand_05_penalty,17,13707013170,-8.6168292,41.1548178
3446699979__25620759__cand_05_penalty,18,13707013172,-8.6153672,41.1545658
3446699979__25620759__cand_05_penalty,19,2749809980,-8.6139931,41.1543125
3446699979__25620759__cand_05_penalty,20,25632285,-8.6133161,41.1541883
3446699979__25620759__cand_05_penalty,21,25632293,-8.6132636,41.1537385
3446699979__25620759__cand_05_penalty,22,25620653,-8.6120602,41.1536345
3446699979__25620759__cand_05_penalty,23,4685392598,-8.611451,41.1535856
3446699979__25620759__cand_05_penalty,24,10840321818,-8.6104294,41.1535046
3446699979__25620759__cand_05_penalty,25,452682297,-8.6100626,41.1535021
3446699979__25620759__cand_05_penalty,26,452682270,-8.6100128,41.153282
3446699979__25620759__cand_05_penalty,27,452682249,-8.6100429,41.1521134
3446699979__25620759__cand_05_penalty,28,25632376,-8.6101425,41.1518487
3446699979__25620759__cand_05_penalty,29,1676280585,-8.6108859,41.1508229
3446699979__25620759__cand_05_penalty,30,2893310955,-8.6108577,41.1505507
3446699979__25620759__cand_05_penalty,31,1106006327,-8.6120989,41.1502687
3446699979__25620759__cand_05_penalty,32,25620759,-8.6121386,41.1488008
